"Name","Short Name","Description","Types","Latitude","Longitude"
BRMR-08,BRMR-08,point,"Point Count Point",39.170245546007,-121.32659981404
BRMR-09,BRMR-09,point,"Point Count Point",39.172372366275,-121.31786771533
BRMR-10,BRMR-10,point,"Point Count Point",39.172497355796,-121.32654643041
LARA-01,LARA-01,point,"Point Count Point",39.160772484489,-121.37524837199
LARA-02,LARA-02,point,"Point Count Point",39.198932628164,-121.36568454183
LARA-03,LARA-03,point,"Point Count Point",39.183006789566,-121.354476121
LARA-04,LARA-04,point,"Point Count Point",39.163145049057,-121.38387437397
LARA-05,LARA-05,point,"Point Count Point",39.196640144734,-121.3628427665
LARA-06,LARA-06,point,"Point Count Point",39.199094480047,-121.37726080883
LARA-07,LARA-07,point,"Point Count Point",39.185299464846,-121.35731708344
LARA-08,LARA-08,point,"Point Count Point",39.167648802801,-121.38377128027
LARA-09,LARA-09,point,"Point Count Point",39.189721379809,-121.35142488854
LARA-10,LARA-10,point,"Point Count Point",39.201305977679,-121.37431481994
LARA-11,LARA-11,point,"Point Count Point",39.172031818392,-121.37498924078
LARA-12,LARA-12,point,"Point Count Point",39.172272641185,-121.39234713813
LARA-13,LARA-13,point,"Point Count Point",39.189843915192,-121.36010588471
LARA-14,LARA-14,point,"Point Count Point",39.178503113441,-121.35458114021
LARA-15,LARA-15,point,"Point Count Point",39.16302435313,-121.37519655736
LARA-16,LARA-16,point,"Point Count Point",39.199174974866,-121.3830489772
LARA-17,LARA-17,point,"Point Count Point",39.156349260863,-121.38113663632
LARA-18,LARA-18,point,"Point Count Point",39.199134763384,-121.38015489011
LARA-B1,LARA-B1,point,"Point Count Point",39.153848266243,-121.39146530499
LARA-B2,LARA-B2,point,"Point Count Point",39.156060188517,-121.38852168643
LARA-B3,LARA-B3,point,"Point Count Point",39.155679917715,-121.3842017835
LARA-B4,LARA-B4,point,"Point Count Point",39.158352044027,-121.39136272933
LARA-B5,LARA-B5,point,"Point Count Point",39.193208443796,-121.35929257116
LARA-B6,LARA-B6,point,"Point Count Point",39.160563958068,-121.38841891501
LARA-B7,LARA-B7,point,"Point Count Point",39.165067723901,-121.38831612057
RIRA-01,RIRA-01,point,"Point Count Point",39.329704019055,-121.22052609508
RIRA-02,RIRA-02,point,"Point Count Point",39.309616013736,-121.23263319389
RIRA-03,RIRA-03,point,"Point Count Point",39.307496076982,-121.24138482355
RIRA-04,RIRA-04,point,"Point Count Point",39.311867658318,-121.23257653335
RIRA-05,RIRA-05,point,"Point Count Point",39.325200772177,-121.22064025452
RIRA-06,RIRA-06,point,"Point Count Point",39.309571963078,-121.22973478863
RIRA-07,RIRA-07,point,"Point Count Point",39.320918223284,-121.23524870338
RIRA-08,RIRA-08,point,"Point Count Point",39.31645885062,-121.23826057965
RIRA-09,RIRA-09,point,"Point Count Point",39.309703898696,-121.23843002345
RIRA-10,RIRA-10,point,"Point Count Point",39.302948938299,-121.23859941029
RIRA-11,RIRA-11,point,"Point Count Point",39.32316986666,-121.23519210392
RIRA-12,RIRA-12,point,"Point Count Point",39.323301432425,-121.24388904772
RIRA-13,RIRA-13,point,"Point Count Point",39.305112721747,-121.23274649593
RIRA-14,RIRA-14,point,"Point Count Point",39.307583522258,-121.24718150547
RIRA-15,RIRA-15,point,"Point Count Point",39.31659016854,-121.24695670679
RIRA-16,RIRA-16,point,"Point Count Point",39.32104977857,-121.2439453686
RIRA-17,RIRA-17,point,"Point Count Point",39.307364368212,-121.23268984808
RIRA-18,RIRA-18,point,"Point Count Point",39.305244420025,-121.24144119304
RIRA-19,RIRA-19,point,"Point Count Point",39.31420720092,-121.23831706725
RIRA-20,RIRA-20,point,"Point Count Point",39.305200592706,-121.23854295434
RIRA-21,RIRA-21,point,"Point Count Point",39.318710499378,-121.23820408572
RIRA-22,RIRA-22,point,"Point Count Point",39.311911640361,-121.23547503776
RIRA-23,RIRA-23,point,"Point Count Point",39.30515669328,-121.23564472196
RIRA-24,RIRA-24,point,"Point Count Point",39.322958000003,-121.239808
RIRA-25,RIRA-25,point,"Point Count Point",39.318798123774,-121.24400168317
EXTRA-1,EXTRA-1,point,"Point Count Point",39.296989524599,-121.45327689772
EXTRA-2,EXTRA-2,point,"Point Count Point",39.294776094413,-121.45622457996
EXTRA-3,EXTRA-3,point,"Point Count Point",39.278780951499,-121.4391859516
SARA-01,SARA-01,point,"Point Count Point",39.278664087428,-121.43049365217
SARA-02,SARA-02,point,"Point Count Point",39.276760821558,-121.45662012522
SARA-03,SARA-03,point,"Point Count Point",39.285730005961,-121.45352464656
SARA-04,SARA-04,point,"Point Count Point",39.278819762062,-121.44208339597
SARA-05,SARA-05,point,"Point Count Point",39.285419735563,-121.43034284444
SARA-06,SARA-06,point,"Point Count Point",39.292485719922,-121.45337601392
SARA-07,SARA-07,point,"Point Count Point",39.28103284445,-121.43913596609
SARA-08,SARA-08,point,"Point Count Point",39.285536627573,-121.43903597825
SARA-09,SARA-09,point,"Point Count Point",39.279051112076,-121.45946817922
SARA-10,SARA-10,point,"Point Count Point",39.290233816194,-121.45342556369
SARA-11,SARA-11,point,"Point Count Point",39.280955000931,-121.43334090878
SARA-12,SARA-12,point,"Point Count Point",39.285575447414,-121.44193370075
SARA-13,SARA-13,point,"Point Count Point",39.281264645326,-121.45652127216
SARA-14,SARA-14,point,"Point Count Point",39.283516555821,-121.45647183731
SARA-15,SARA-15,point,"Point Count Point",39.276645263856,-121.4479280033
SARA-16,SARA-16,point,"Point Count Point",39.287894000003,-121.4478
SARA-17,SARA-17,point,"Point Count Point",39.280915971067,-121.43044338856
SARA-18,SARA-18,point,"Point Count Point",39.276722374384,-121.45372274569
SARA-19,SARA-19,point,"Point Count Point",39.288020374035,-121.456372951
SARA-20,SARA-20,point,"Point Count Point",39.281071658106,-121.44203350315
SARA-XX,SARA-XX,point,"Point Count Point",39.290130749613,-121.46161500617
CORA,CORA,"Rangeland points","Point Count Transect",,
CORI,CORI,"Riparian transect ","Point Count Transect",,
CORA-01,CORA-01,point,"Point Count Point",40.062568,-122.089788
CORA-02,CORA-02,point,"Point Count Point",40.060293,-122.086887
CORA-03,CORA-03,point,"Point Count Point",40.060269,-122.083956
CORA-04,CORA-04,point,"Point Count Point",40.060246,-122.081025
CORA-05,CORA-05,point,"Point Count Point",40.062498,-122.080995
CORA-06,CORA-06,point,"Point Count Point",40.055811,-122.089878
CORI-01,CORI-01,point,"Point Count Point",40.058064,-122.089848
CORI-02,CORI-02,point,"Point Count Point",40.05804,-122.086917
CORI-03,CORI-03,point,"Point Count Point",40.058017,-122.083987
CORI-04,CORI-04,point,"Point Count Point",40.057994,-122.081056
SHBR-168,SHBR-168,point,"Point Count Point",35.984882799868,-118.8621787649
SHBR-123,SHBR-123,point,"Point Count Point",35.984796599032,-118.8677224458
HSPR-01,HSPR-01,,"Point Count Point",40.63519,-122.32487
TUL-17-05,TUL-17-05,,"Study Area",,
GUMP-001,GUMP-001,point,"Point Count Point",37.525511393247,-121.77633696121
GUMP-002,GUMP-002,point,"Point Count Point",37.512254965238,-121.80201147383
GUMP-003,GUMP-003,point,"Point Count Point",37.503040873207,-121.7823604762
GUMP-005,GUMP-005,point,"Point Count Point",37.509741129749,-121.77659448576
GUMP-006,GUMP-006,point,"Point Count Point",37.521266630611,-121.80186738477
GUMP-008,GUMP-008,point,"Point Count Point",37.507948255626,-121.82187990246
GUMP-009,GUMP-009,point,"Point Count Point",37.514099576891,-121.76237966525
GUMP-010,GUMP-010,point,"Point Count Point",37.523375197765,-121.7876882065
GUMP-014,GUMP-014,point,"Point Count Point",37.505751599235,-121.82757129437
GUMP-016,GUMP-016,point,"Point Count Point",37.512283619859,-121.80483969012
GUMP-017,GUMP-017,point,"Point Count Point",37.523258501139,-121.77637376272
GUMP-018,GUMP-018,point,"Point Count Point",37.509973326671,-121.79921935876
GUMP-019,GUMP-019,point,"Point Count Point",37.521689478117,-121.84429614451
GUMP-020,GUMP-020,point,"Point Count Point",37.521295294505,-121.80469594103
GUMP-022,GUMP-022,point,"Point Count Point",37.521093225108,-121.78489613182
GUMP-023,GUMP-023,point,"Point Count Point",37.521578208708,-121.83298172213
GUMP-025,GUMP-025,point,"Point Count Point",37.516322785767,-121.75951413012
"GUMP-RCD ",GUMP-RCD,point,"Point Count Point",37.517201000002,-121.794145
GERN,GERN,,"Point Count Transect",,
GERN-04,GERN-04,point,"Point Count Point",37.422420232878,-121.51338118787
GERN-02,GERN-02,point,"Point Count Point",37.421108000002,-121.510346
GERN-01,GERN-01,point,"Point Count Point",37.421667000002,-121.507266
GERN-05,GERN-05,point,"Point Count Point",37.426027000002,-121.513393
TUL-17-06,TUL-17-06,,"Study Area",,
MAD-17-01,MAD-17-01,polygon,"Study Area",37.191516634374,-119.95015336222
TODI,TODI,"point count transect","Point Count Transect",,
TODI-01,TODI-01,point,"Point Count Point",37.195519852,-119.944793824
TODI-04,TODI-04,point,"Point Count Point",37.195449779,-119.947607042
TODI-06,TODI-06,point,"Point Count Point",37.190808468,-119.953058045
TODI-07,TODI-07,point,"Point Count Point",37.193129165,-119.95033267
TODI-08,TODI-08,point,"Point Count Point",37.188698156,-119.947344437
TODI-13,TODI-13,point,"Point Count Point",37.19101877,-119.944618894
TODI-14,TODI-14,point,"Point Count Point",37.19530955,-119.953233479
TODI-16,TODI-16,point,"Point Count Point",37.188557927,-119.952970371
TODI-17,TODI-17,point,"Point Count Point",37.193199238,-119.947519535
BUT-17-01,BUT-17-01,"Includes historic points from LSAC and SVRM","Study Area",,
CAPA,CAPA,,"Point Count Transect",,
072,072,"Historic Point from CVRM project (historic data not in RWI project on CADC)","Point Count Point",39.702368,-121.950776
CAPA-01,CAPA-01,point,"Point Count Point",39.703554717957,-121.95746524034
CAPA-02,CAPA-02,point,"Point Count Point",39.705859131005,-121.96326299478
CAPA-03,CAPA-03,point,"Point Count Point",39.705833057077,-121.9603471671
CAPA-04,CAPA-04,point,"Point Count Point",39.705754396048,-121.95159970688
CAPA-05,CAPA-05,point,"Point Count Point",39.705728029291,-121.94868389445
CAPA-06,CAPA-06,point,"Point Count Point",39.708059101026,-121.95739744227
CAPA-07,CAPA-07,point,"Point Count Point",39.710497516013,-121.9516713992
KAIS_10,KAIS_10,"Historic point from LSAC (Lower Sac) project; historic data from point is in LSAC project on CADC, not in RWI.  ","Point Count Point",39.70495,-121.95504
KAIS_11,KAIS_11,"Historic point from LSAC (Lower Sac) project; historic data from point is in LSAC project on CADC, not in RWI. ","Point Count Point",39.70809,-121.95311
KAIS_12,KAIS_12,"Historic point from LSAC (Lower Sac) project; historic data from point is in LSAC project on CADC, not in RWI. ","Point Count Point",39.70852,-121.94984
KAIS_5,KAIS_5,"Historic point from LSAC (Lower Sac) project; historic data from point is in LSAC project on CADC, not in RWI. ","Point Count Point",39.7025,-121.9481
SOL-17-07,SOL-17-07,,"Study Area",,
SOL-17-08,SOL-17-08,,"Study Area",,
SOL-17-09,SOL-17-09,,"Study Area",,
SOL-17-10,SOL-17-10,,"Study Area",,
SUT-17-01,SUT-17-01,,"Study Area",,
SUT-17-02,SUT-17-02,,"Study Area",,
SUT-17-03,SUT-17-03,,"Study Area",,
SUT-17-04,SUT-17-04,,"Study Area",,
SUT-17-05,SUT-17-05,,"Study Area",,
SUT-17-06,SUT-17-06,,"Study Area",,
SUT-17-07,SUT-17-07,,"Study Area",,
YUB-17-06,YUB-17-06,,"Study Area",,
TUL-17-07,TUL-17-07,"Eshom Kaweah Ranch","Study Area",,
"Area search 1 AS1",,polygon,"Area Search Plot",37.616100546656,-121.69358125002
"Area search 2 AS2",,polygon,"Area Search Plot",37.616917862896,-121.69516884756
"Area search 3 AS3",,polygon,"Area Search Plot",37.617795851256,-121.69630438461
YOL-17-01,YOL-17-01,"Yolo Bypass Wildlife Area Corridors Project, Yolo County RCD","Study Area",,
YBNC,YBNC,"Yolo Bypass North Corridor","Study Area",,
YBSC,YBSC,"Yolo Bypass South Corridor","Study Area",,
YBNC-T1,YBNC-T1,"Yolo Bypass North Corridor Trestle 1","Area Search Plot",38.47347285650528,-121.59187160846515
YBNC-T5,YBNC-T5,"Yolo Bypass North Corridor, Trestle 5","Area Search Plot",38.47196395870223,-121.61151440560651
YBSC-AE,YBSC-AE,"Yolo Bypass South Corridor, Area East.  400 meter transect, counting out to 25 meters on each side.  ","Area Search Plot",38.44458960575764,-121.60697214205562
YBSC-AW,YBSC-AW,"Yolo Bypass South Corridor, Area West.  400 meter transect, counting out 25 meters on each side.  ","Area Search Plot",38.44610338933485,-121.634542021473
SOL-17-11,SOL-17-11,,"Study Area",,
SOL-17-12,SOL-17-12,,"Study Area",,
SOL-17-13,SOL-17-13,,"Study Area",,
TEH-17-01,TEH-17-01,,"Study Area",,
BUT-17-02,BUT-17-02,,"Study Area",,
BUT-17-03,BUT-17-03,,"Study Area",,
TEH-17-02,TEH-17-02,,"Study Area",,
SUT-17-08,SUT-17-08,,"Study Area",,
TDRA,TDRA,,"Point Count Transect",,
TDRA-01,TDRA-01,point,"Point Count Point",41.629676927209,-119.86465226166
TDRA-10,TDRA-10,point,"Point Count Point",41.629527249392,-119.87064740756
TDRA-11,TDRA-11,point,"Point Count Point",41.622780300854,-119.8703478987
TDRA-12,TDRA-12,point,"Point Count Point",41.613859191153,-119.86695187228
TDRA-13,TDRA-13,point,"Point Count Point",41.620755645015,-119.86125659604
TDRA-14,TDRA-14,point,"Point Count Point",41.629377259355,-119.87664250805
TDRA-15,TDRA-15,point,"Point Count Point",41.614083233431,-119.85796128396
TDRA-16,TDRA-16,point,"Point Count Point",41.618282329768,-119.87014828287
TDRA-17,TDRA-17,point,"Point Count Point",41.62525364918,-119.86145561125
TDRA-18,TDRA-18,point,"Point Count Point",41.613933949926,-119.86395502082
TDRA-19,TDRA-19,point,"Point Count Point",41.632000647343,-119.86175421892
TDRA-02,TDRA-02,point,"Point Count Point",41.627427933689,-119.86455262186
TDRA-20,TDRA-20,point,"Point Count Point",41.631851113896,-119.86774959534
TDRA-03,TDRA-03,point,"Point Count Point",41.625029284779,-119.87044772364
TDRA-04,TDRA-04,point,"Point Count Point",41.614008630686,-119.86095815804
TDRA-05,TDRA-05,point,"Point Count Point",41.629751649033,-119.86165467171
TDRA-06,TDRA-06,point,"Point Count Point",41.63177623008,-119.87074726654
TDRA-07,TDRA-07,point,"Point Count Point",41.625104150957,-119.86745036418
TDRA-08,TDRA-08,point,"Point Count Point",41.616182949915,-119.86405459269
TDRA-09,TDRA-09,point,"Point Count Point",41.620830265339,-119.85825941038
SHRO,SHRO,,"Point Count Transect",,
SHRO-01,SHRO-01,point,"Point Count Point",41.533564285306,-120.35237199916
SHRO-10,SHRO-10,point,"Point Count Point",41.527022472671,-120.36162751293
SHRO-11,SHRO-11,point,"Point Count Point",41.531521392615,-120.36144459147
SHRO-12,SHRO-12,point,"Point Count Point",41.522454798156,-120.35881719443
SHRO-13,SHRO-13,point,"Point Count Point",41.524566510333,-120.35273908376
SHRO-14,SHRO-14,point,"Point Count Point",41.529203166579,-120.35854254863
SHRO-15,SHRO-15,point,"Point Count Point",41.533702073619,-120.35835939941
SHRO-16,SHRO-16,point,"Point Count Point",41.524704255345,-120.35872565623
SHRO-17,SHRO-17,point,"Point Count Point",41.520205339918,-120.35890872224
SHRO-18,SHRO-18,point,"Point Count Point",41.526884872479,-120.35564071273
SHRO-19,SHRO-19,point,"Point Count Point",41.533633218382,-120.35536569408
SHRO-02,SHRO-02,point,"Point Count Point",41.520067616553,-120.35292256351
SHRO-20,SHRO-20,point,"Point Count Point",41.524635421747,-120.35573236479
SHRO-03,SHRO-03,point,"Point Count Point",41.529134322162,-120.35554905026
SHRO-04,SHRO-04,point,"Point Count Point",41.533770851015,-120.36135311515
SHRO-05,SHRO-05,point,"Point Count Point",41.52681595565,-120.35264732825
SHRO-06,SHRO-06,point,"Point Count Point",41.526953711486,-120.35863410763
SHRO-07,SHRO-07,point,"Point Count Point",41.529271933167,-120.36153605739
SHRO-08,SHRO-08,point,"Point Count Point",41.520136517137,-120.35591563767
SHRO-09,SHRO-09,point,"Point Count Point",41.531314843136,-120.35246378595
LAS-17-01,LAS-17-01,"Eagleville, CA","Study Area",41.174296883715186,-120.03923958101444
BARA,BARA,,"Point Count Transect",,
BARA-01,BARA-01,point,"Point Count Point",41.172348201114,-120.03619605941
BARA-02,BARA-02,point,"Point Count Point",41.174750343145,-120.04204758957
BARA-03,BARA-03,point,"Point Count Point",41.174597173989,-120.03609460498
BARA-04,BARA-04,point,"Point Count Point",41.176999326986,-120.04194632671
BARA-05,BARA-05,point,"Point Count Point",41.176846145777,-120.03599313905
BARA-06,BARA-06,point,"Point Count Point",41.176769439959,-120.03301656246
BARA-07,BARA-07,point,"Point Count Point",41.17924830974,-120.04184505239
BARA-08,BARA-08,point,"Point Count Point",41.179095116478,-120.03589166164
BARA-09,BARA-09,point,"Point Count Point",41.181344086092,-120.03579017272
BARA-10,BARA-10,point,"Point Count Point",41.183822765435,-120.04461938503
BARA-11,BARA-11,point,"Point Count Point",41.183746271991,-120.04164246931
BARA-12,BARA-12,point,"Point Count Point",41.183593054619,-120.03568867231
BARA-13,BARA-13,point,"Point Count Point",41.186071750951,-120.04451817786
BARA-14,BARA-14,point,"Point Count Point",41.185995251487,-120.04154116056
BARA-15,BARA-15,point,"Point Count Point",41.185842022059,-120.0355871604
BARA-16,BARA-16,point,"Point Count Point",41.188397164022,-120.04739408959
BARA-17,BARA-17,point,"Point Count Point",41.190646153379,-120.04729296109
BARA-18,BARA-18,point,"Point Count Point",41.190569718723,-120.04431572912
BARA-19,BARA-19,point,"Point Count Point",41.19049320722,-120.04133850862
BARA-20,BARA-20,point,"Point Count Point",41.190339953677,-120.03538410207
BARA-21,BARA-21,point,"Point Count Point",41.192895141651,-120.04719182114
BARA-22,BARA-22,point,"Point Count Point",41.192818700981,-120.04421448755
BARA-23,BARA-23,point,"Point Count Point",41.192742183458,-120.04123716543
BARA-24,BARA-24,point,"Point Count Point",41.192665589083,-120.03825985479
BARA-25,BARA-25,point,"Point Count Point",41.192588917856,-120.03528255565
MER-17-11,MER-17-11,,"Study Area",,
MER-17-12,MER-17-12,,"Study Area",,
MER-17-13,MER-17-13,,"Study Area",,
MER-17-14,MER-17-14,,"Study Area",,
MER-17-15,MER-17-15,,"Study Area",,
MER-17-16,MER-17-16,,"Study Area",,
TUL-17-08,TUL-17-08,,"Study Area",,
BUT-17-04,BUT-17-04,,"Study Area",,
GLE-17-01,GLE-17-01,,"Study Area",,
GLE-17-02,GLE-17-02,,"Study Area",,
BUT-17-05,BUT-17-05,,"Study Area",,
BUT-17-06,BUT-17-06,,"Study Area",,
BUT-17-07,BUT-17-07,,"Study Area",,
BUT-17-08,BUT-17-08,,"Study Area",,
BUT-17-09,BUT-17-09,,"Study Area",,
BUT-17-10,BUT-17-10,,"Study Area",,
BUT-17-11,BUT-17-11,,"Study Area",,
BUT-17-12,BUT-17-12,,"Study Area",,
TEH-17-03,TEH-17-03,,"Study Area",,
TUL-17-09,TUL-17-09,,"Study Area",,
SOL-17-14,SOL-17-14,,"Study Area",,
YUB-17-07,YUB-17-07,,"Study Area",,
YUB-17-08,YUB-17-08,,"Study Area",,
ELD-17-01,ELD-17-01,,"Study Area",,
BR05-01,BR05-01,"Veg and soil sampling point at center of BR05-AE.","Point Count Point",38.5512,-122.03064
SHA-17-02,SHA-17-02,,"Study Area",,
SHA-17-03,SHA-17-03,,"Study Area",,
SHA-17-04,SHA-17-04,,"Study Area",,
SHA-17-05,SHA-17-05,,"Study Area",,
ALA-18-01,ALA-18-01,STOPWASTE,"Study Area",,
ALA-18-03,ALA-18-03,"Patterson Ranch property","Study Area",,
SUT-17-09,SUT-17-09,,"Study Area",,
SHA-17-06,SHA-17-06,,"Study Area",,
SHA-17-07,SHA-17-07,,"Study Area",,
SHA-17-08,SHA-17-08,,"Study Area",,
SHA-17-09,SHA-17-09,,"Study Area",,
TUL-17-10,TUL-17-10,,"Study Area",,
TUL-17-12,TUL-17-12,,"Study Area",,
TUL-17-11,TUL-17-11,,"Study Area",,
MAR-17-04,MAR-17-04,,"Study Area",,
MAR-17-05,MAR-17-05,,"Study Area",,
MAR-17-06,MAR-17-06,,"Study Area",,
MAR-17-07,MAR-17-07,,"Study Area",,
MAR-17-08,MAR-17-08,,"Study Area",,
MAR-17-09,MAR-17-09,,"Study Area",,
MAR-17-10,MAR-17-10,,"Study Area",,
MAR-17-11,MAR-17-11,,"Study Area",,
MAR-17-12,MAR-17-12,,"Study Area",,
MAR-17-13,MAR-17-13,,"Study Area",,
MAR-17-14,MAR-17-14,,"Study Area",,
MAR-17-15,MAR-17-15,,"Study Area",,
MAR-17-16,MAR-17-16,,"Study Area",,
YUB-17-09,YUB-17-09,,"Study Area",,
YUB-17-10,YUB-17-10,,"Study Area",,
NEV-17-12,NEV-17-12,,"Study Area",,
NEV-18-11,NEV-18-11,,"Study Area",,
NEV-18-12,NEV-18-12,,"Study Area",,
NEV-18-13,NEV-18-13,,"Study Area",,
YUB-18-01,YUB-18-01,,"Study Area",,
YUB-18-02,YUB-18-02,,"Study Area",,
SUT-18-01,SUT-18-01,,"Study Area",,
SUT-18-02,SUT-18-02,,"Study Area",,
SUT-18-03,SUT-18-03,,"Study Area",,
SUT-18-04,SUT-18-04,,"Study Area",,
SUT-18-05,SUT-18-05,,"Study Area",,
SUT-18-06,SUT-18-06,,"Study Area",,
SUT-18-07,SUT-18-07,,"Study Area",,
SUT-18-08,SUT-18-08,,"Study Area",,
SUT-18-09,SUT-18-09,,"Study Area",,
SUT-18-10,SUT-18-10,,"Study Area",,
SUT-18-11,SUT-18-11,,"Study Area",,
SUT-18-12,SUT-18-12,,"Study Area",,
ALA-18-02,ALA-18-02,"Nancy Mueller ","Study Area",,
BUT-18-13,BUT-18-13,,"Study Area",,
TEH-18-04,TEH-18-04,,"Study Area",,
TEH-18-05,TEH-18-05,,"Study Area",,
NEV-18-14,NEV-18-14,,"Study Area",,
SOL-17-15,SOL-17-15,,"Study Area",,
SOL-17-16,SOL-17-16,,"Study Area",,
SOL-18-01,SOL-18-01,,"Study Area",,
SOL-18-02,SOL-18-02,,"Study Area",,
YUB-18-03,YUB-18-03,,"Study Area",,
YUB-18-04,YUB-18-04,,"Study Area",,
YUB-18-05,YUB-18-05,,"Study Area",,
YUB-18-06,YUB-18-06,,"Study Area",,
"Contra Costa",CON,,"Study Area",,
CON-17-01,FROG,"Frog Hollow Farms","Study Area",,
ALA-18-04,ALA-18-04,"Beemiller property. Gave TA for pollinator habitat, hedgerow planting, pest management.","Study Area",,
ALA-18-05,ALA-18-05,"Retzlaff Vineyard","Study Area",,
SUT-18-13,SUT-18-13,,"Study Area",,
